employee_id,project_id,date,planned_hours,actual_hours,capacity
E008,P002,2026-12-01,2.43,2.93,4.0
E009,P002,2026-12-01,4.95,3.4,7.2
E010,P002,2026-12-01,5.92,6.85,6.0
E001,P002,2026-12-02,5.8,3.87,7.2
E002,P002,2026-12-02,3.86,3.92,8.0
E003,P001,2026-12-02,2.94,1.38,4.0
E004,P001,2026-12-02,0.28,0.74,7.2
E005,P001,2026-12-02,1.13,1.51,7.2
E006,P003,2026-12-02,4.74,6.13,8.0
E007,P002,2026-12-02,3.92,3.5,4.0
E008,P003,2026-12-02,0.69,1.36,4.0
E009,P002,2026-12-02,4.63,2.99,7.2
E010,P001,2026-12-02,4.12,3.59,6.0
E001,P003,2026-12-03,6.94,5.4,7.2
E002,P002,2026-12-03,7.43,6.65,8.0
E003,P003,2026-12-03,0.86,2.16,4.0
E004,P001,2026-12-03,1.77,2.08,7.2
E005,P002,2026-12-03,5.93,3.95,7.2
E006,P003,2026-12-03,6.19,7.69,8.0
E007,P002,2026-12-03,2.58,3.99,4.0
E008,P002,2026-12-03,1.36,2.5,4.0
E009,P003,2026-12-03,3.74,3.54,7.2
E010,P002,2026-12-03,5.72,6.83,6.0
E001,P001,2026-12-04,4.26,5.21,7.2
E002,P002,2026-12-04,3.4,3.6,8.0
E003,P001,2026-12-04,2.43,2.01,4.0
E004,P001,2026-12-04,3.09,3.31,7.2
E005,P002,2026-12-04,4.95,4.44,7.2
E006,P001,2026-12-04,6.04,6.63,8.0
E007,P002,2026-12-04,2.21,0.26,4.0
E008,P003,2026-12-04,1.5,3.27,4.0
E009,P002,2026-12-04,3.69,3.53,7.2
E010,P001,2026-12-04,1.22,0.58,6.0
E001,P003,2026-12-05,4.5,2.89,7.2
E002,P001,2026-12-05,1.32,3.23,8.0
E003,P001,2026-12-05,2.25,0.44,4.0
E004,P002,2026-12-05,3.78,4.68,7.2
E005,P001,2026-12-05,6.14,6.37,7.2
E006,P001,2026-12-05,3.22,1.86,8.0
E007,P001,2026-12-05,2.32,1.46,4.0
E008,P002,2026-12-05,1.83,2.47,4.0
E009,P001,2026-12-05,1.82,0.12,7.2
E010,P003,2026-12-05,3.7,4.1,6.0
E001,P003,2026-12-06,4.74,3.83,7.2
E002,P003,2026-12-06,0.9,1.04,8.0
E003,P003,2026-12-06,2.07,1.6,4.0
E004,P002,2026-12-06,2.65,1.15,7.2
E005,P003,2026-12-06,2.51,3.35,7.2
E006,P002,2026-12-06,4.48,2.57,8.0
E007,P002,2026-12-06,2.88,1.31,4.0
E008,P001,2026-12-06,2.81,3.35,4.0
E009,P001,2026-12-06,1.05,0.31,7.2
E010,P002,2026-12-06,2.55,2.22,6.0
E001,P001,2026-12-07,0.22,0.0,7.2
E002,P002,2026-12-07,3.46,5.43,8.0
E003,P002,2026-12-07,1.23,0.0,4.0
E004,P002,2026-12-07,2.27,2.57,7.2
E005,P001,2026-12-07,2.58,4.34,7.2
E006,P003,2026-12-07,1.76,0.57,8.0
E007,P003,2026-12-07,3.78,5.02,4.0
E008,P003,2026-12-07,1.57,1.59,4.0
E009,P003,2026-12-07,5.94,5.04,7.2
E010,P003,2026-12-07,2.19,3.62,6.0
E001,P001,2026-12-08,5.41,5.1,7.2
E002,P002,2026-12-08,5.28,6.63,8.0
E003,P002,2026-12-08,3.14,4.19,4.0
E004,P003,2026-12-08,6.72,7.54,7.2
E005,P002,2026-12-08,3.38,2.71,7.2
E006,P001,2026-12-08,3.53,4.46,8.0
E007,P001,2026-12-08,1.6,3.52,4.0
E008,P003,2026-12-08,2.45,2.18,4.0
E009,P002,2026-12-08,0.73,1.14,7.2
E010,P003,2026-12-08,0.72,0.52,6.0
E001,P001,2026-12-09,0.62,2.37,7.2
E002,P002,2026-12-09,4.61,5.78,8.0
E003,P003,2026-12-09,0.5,0.0,4.0
E004,P002,2026-12-09,6.7,7.9,7.2
E005,P002,2026-12-09,1.6,2.47,7.2
E006,P003,2026-12-09,5.63,6.85,8.0
E007,P003,2026-12-09,1.84,1.15,4.0
E008,P002,2026-12-09,1.61,2.18,4.0
E009,P003,2026-12-09,6.21,7.76,7.2
E010,P002,2026-12-09,2.57,4.09,6.0
E001,P001,2026-12-10,6.43,7.31,7.2
E002,P003,2026-12-10,5.51,7.27,8.0
E003,P001,2026-12-10,0.98,1.96,4.0
E004,P003,2026-12-10,4.89,3.9,7.2
E005,P001,2026-12-10,5.73,5.63,7.2
E006,P001,2026-12-10,2.88,4.63,8.0
E007,P002,2026-12-10,0.79,2.64,4.0
E008,P002,2026-12-10,0.68,1.21,4.0
E009,P003,2026-12-10,3.66,1.91,7.2
E010,P002,2026-12-10,3.27,3.44,6.0
E001,P002,2026-12-11,0.97,0.95,7.2
E002,P001,2026-12-11,2.48,3.11,8.0
E003,P003,2026-12-11,2.42,3.06,4.0
E004,P001,2026-12-11,4.01,2.44,7.2
E005,P002,2026-12-11,5.54,5.01,7.2
E006,P003,2026-12-11,6.56,7.98,8.0
E007,P003,2026-12-11,1.39,0.0,4.0
E008,P003,2026-12-11,1.75,0.0,4.0
E009,P002,2026-12-11,0.55,0.0,7.2
E010,P003,2026-12-11,3.28,3.64,6.0
E001,P001,2026-12-12,0.04,0.0,7.2
E002,P003,2026-12-12,1.34,0.06,8.0
E003,P002,2026-12-12,1.84,3.81,4.0
E004,P001,2026-12-12,0.0,1.82,7.2
E005,P001,2026-12-12,5.99,5.87,7.2
E006,P003,2026-12-12,7.47,8.71,8.0
E007,P002,2026-12-12,0.82,2.14,4.0
E008,P002,2026-12-12,3.84,4.55,4.0
E009,P001,2026-12-12,2.98,4.48,7.2
E010,P002,2026-12-12,5.25,5.3,6.0
E001,P001,2026-12-13,0.55,0.55,7.2
E002,P002,2026-12-13,7.41,6.92,8.0
E003,P002,2026-12-13,3.64,5.4,4.0
E004,P001,2026-12-13,0.03,0.55,7.2
E005,P003,2026-12-13,2.37,2.52,7.2
E006,P003,2026-12-13,1.98,3.14,8.0
E007,P002,2026-12-13,2.13,1.7,4.0
E008,P001,2026-12-13,1.07,2.66,4.0
E009,P003,2026-12-13,3.61,3.69,7.2
E010,P003,2026-12-13,4.42,4.32,6.0
E001,P003,2026-12-14,5.45,4.35,7.2
E002,P003,2026-12-14,5.88,5.34,8.0
E003,P002,2026-12-14,2.5,1.86,4.0
E004,P003,2026-12-14,4.97,4.31,7.2
E005,P001,2026-12-14,6.06,6.11,7.2
E006,P001,2026-12-14,1.9,1.69,8.0
E007,P001,2026-12-14,1.8,0.6,4.0
E008,P001,2026-12-14,3.33,2.94,4.0
E009,P003,2026-12-14,1.79,1.01,7.2
E010,P003,2026-12-14,4.84,5.87,6.0
E001,P002,2026-12-15,1.22,2.32,7.2
E002,P002,2026-12-15,2.04,3.13,8.0
E003,P003,2026-12-15,2.75,3.28,4.0
E004,P001,2026-12-15,0.32,0.0,7.2
E005,P001,2026-12-15,6.89,6.17,7.2
E006,P002,2026-12-15,2.48,2.57,8.0
E007,P003,2026-12-15,0.9,0.0,4.0
E008,P001,2026-12-15,3.91,4.48,4.0
E009,P001,2026-12-15,0.17,0.0,7.2
E010,P001,2026-12-15,3.08,4.38,6.0
E001,P002,2026-12-16,0.63,2.02,7.2
E002,P001,2026-12-16,4.89,6.17,8.0
E003,P002,2026-12-16,2.51,3.69,4.0
E004,P001,2026-12-16,3.95,4.1,7.2
E005,P001,2026-12-16,3.2,3.88,7.2
E006,P001,2026-12-16,7.01,8.21,8.0
E007,P001,2026-12-16,1.06,1.04,4.0
E008,P003,2026-12-16,1.36,0.0,4.0
E009,P002,2026-12-16,1.0,0.01,7.2
E010,P002,2026-12-16,0.99,0.39,6.0
E001,P001,2026-12-17,2.52,3.35,7.2
E002,P001,2026-12-17,7.23,7.64,8.0
E003,P003,2026-12-17,3.22,2.7,4.0
E004,P003,2026-12-17,2.56,1.56,7.2
E005,P003,2026-12-17,6.37,6.83,7.2
E006,P002,2026-12-17,3.7,2.0,8.0
E007,P002,2026-12-17,3.37,2.09,4.0
E008,P002,2026-12-17,3.24,4.02,4.0
E009,P001,2026-12-17,3.18,4.04,7.2
E010,P001,2026-12-17,2.21,3.1,6.0
E001,P001,2026-12-18,4.25,5.03,7.2
E002,P003,2026-12-18,5.39,5.56,8.0
E003,P001,2026-12-18,1.89,1.42,4.0
E004,P003,2026-12-18,4.35,5.87,7.2
E005,P001,2026-12-18,4.69,6.11,7.2
E006,P003,2026-12-18,2.78,4.29,8.0
E007,P001,2026-12-18,1.18,2.0,4.0
E008,P001,2026-12-18,3.34,1.99,4.0
E009,P002,2026-12-18,4.94,5.03,7.2
E010,P003,2026-12-18,3.28,4.12,6.0
E001,P003,2026-12-19,5.78,7.02,7.2
E002,P001,2026-12-19,6.33,6.66,8.0
E003,P003,2026-12-19,0.77,0.0,4.0
E004,P001,2026-12-19,5.6,5.57,7.2
E005,P003,2026-12-19,4.71,6.4,7.2
E006,P001,2026-12-19,2.38,0.43,8.0
E007,P003,2026-12-19,3.95,4.81,4.0
E008,P003,2026-12-19,2.14,3.65,4.0
E009,P003,2026-12-19,4.79,4.14,7.2
E010,P001,2026-12-19,5.69,7.69,6.0
E001,P003,2026-12-20,0.68,1.21,7.2
E002,P003,2026-12-20,0.06,0.0,8.0
E003,P001,2026-12-20,0.52,0.62,4.0
E004,P003,2026-12-20,4.95,4.12,7.2
E005,P003,2026-12-20,2.17,0.84,7.2
E006,P002,2026-12-20,0.77,0.0,8.0
E007,P001,2026-12-20,2.39,0.73,4.0
E008,P002,2026-12-20,2.68,3.7,4.0
E009,P002,2026-12-20,2.2,3.78,7.2
E010,P001,2026-12-20,3.59,2.65,6.0
E001,P002,2026-12-21,6.01,4.04,7.2
E002,P003,2026-12-21,4.93,4.43,8.0
E003,P001,2026-12-21,3.8,4.91,4.0
E004,P003,2026-12-21,4.49,4.72,7.2
E005,P002,2026-12-21,1.97,3.67,7.2
E006,P003,2026-12-21,5.61,4.77,8.0
E007,P001,2026-12-21,1.05,1.36,4.0
E008,P002,2026-12-21,0.59,0.42,4.0
E009,P002,2026-12-21,0.75,0.0,7.2
E010,P003,2026-12-21,5.83,3.89,6.0
E001,P001,2026-12-22,4.05,2.59,7.2
E002,P002,2026-12-22,2.55,2.34,8.0
E003,P002,2026-12-22,0.59,0.0,4.0
E004,P001,2026-12-22,1.85,1.37,7.2
E005,P001,2026-12-22,2.2,4.16,7.2
E006,P002,2026-12-22,5.47,3.55,8.0
E007,P001,2026-12-22,1.79,1.62,4.0
E008,P001,2026-12-22,3.82,5.52,4.0
E009,P001,2026-12-22,3.69,3.13,7.2
E010,P002,2026-12-22,4.35,2.83,6.0
E001,P001,2026-12-23,1.49,3.16,7.2
E002,P001,2026-12-23,7.83,9.35,8.0
E003,P001,2026-12-23,1.49,2.25,4.0
E004,P003,2026-12-23,2.1,2.55,7.2
E005,P001,2026-12-23,5.42,3.85,7.2
E006,P003,2026-12-23,0.05,0.0,8.0
E007,P001,2026-12-23,1.45,1.46,4.0
E008,P003,2026-12-23,1.39,0.11,4.0
E009,P003,2026-12-23,4.12,4.45,7.2
E010,P002,2026-12-23,2.57,4.39,6.0
E001,P001,2026-12-24,4.43,2.81,7.2
E002,P002,2026-12-24,4.45,6.17,8.0
E003,P001,2026-12-24,3.8,2.52,4.0
E004,P002,2026-12-24,4.38,3.54,7.2
E005,P001,2026-12-24,0.44,2.28,7.2
E006,P003,2026-12-24,2.44,3.73,8.0
E007,P001,2026-12-24,0.76,0.63,4.0
E008,P002,2026-12-24,2.12,1.7,4.0
E009,P002,2026-12-24,3.53,5.4,7.2
E010,P003,2026-12-24,1.71,1.16,6.0
E001,P001,2026-12-25,6.41,4.79,7.2
E002,P001,2026-12-25,2.86,3.78,8.0
E003,P002,2026-12-25,3.73,3.19,4.0
E004,P003,2026-12-25,1.63,0.0,7.2
E005,P003,2026-12-25,4.57,5.66,7.2
E006,P003,2026-12-25,0.57,0.0,8.0
E007,P003,2026-12-25,1.39,1.27,4.0
E008,P002,2026-12-25,0.18,0.0,4.0
E009,P003,2026-12-25,0.24,0.12,7.2
E010,P003,2026-12-25,0.69,2.48,6.0
E001,P002,2026-12-26,2.23,3.96,7.2
E002,P001,2026-12-26,6.61,5.04,8.0
E003,P002,2026-12-26,2.03,3.17,4.0
E004,P002,2026-12-26,6.0,4.29,7.2
E005,P003,2026-12-26,1.79,2.44,7.2
E006,P003,2026-12-26,2.72,3.21,8.0
E007,P002,2026-12-26,3.37,3.33,4.0
E008,P003,2026-12-26,1.61,0.02,4.0
E009,P002,2026-12-26,1.49,2.24,7.2
E010,P002,2026-12-26,2.02,2.9,6.0
E001,P001,2026-12-27,1.82,0.44,7.2
E002,P002,2026-12-27,2.19,2.38,8.0
E003,P001,2026-12-27,0.06,0.0,4.0
E004,P002,2026-12-27,5.79,4.51,7.2
E005,P002,2026-12-27,3.28,4.34,7.2
E006,P001,2026-12-27,4.08,2.59,8.0
E007,P002,2026-12-27,1.59,0.64,4.0
E008,P002,2026-12-27,3.66,1.92,4.0
E009,P002,2026-12-27,1.74,1.34,7.2
E010,P001,2026-12-27,3.12,4.27,6.0
E001,P002,2026-12-28,0.32,0.93,7.2
E002,P001,2026-12-28,6.62,4.71,8.0
E003,P002,2026-12-28,0.61,2.05,4.0
E004,P001,2026-12-28,1.77,3.39,7.2
E005,P003,2026-12-28,7.0,8.4,7.2
E006,P001,2026-12-28,5.5,7.26,8.0
E007,P001,2026-12-28,3.69,3.38,4.0
E008,P002,2026-12-28,0.29,0.0,4.0
E009,P001,2026-12-28,2.79,3.04,7.2
E010,P003,2026-12-28,3.57,5.06,6.0
E001,P003,2026-12-29,7.16,8.99,7.2
E002,P001,2026-12-29,5.51,4.69,8.0
E003,P001,2026-12-29,1.14,0.0,4.0
E004,P003,2026-12-29,6.61,7.02,7.2
E005,P002,2026-12-29,5.7,4.47,7.2
E006,P002,2026-12-29,0.75,0.78,8.0
E007,P002,2026-12-29,2.69,3.82,4.0
E008,P001,2026-12-29,3.95,3.22,4.0
E009,P001,2026-12-29,2.07,0.72,7.2
E010,P002,2026-12-29,2.87,3.67,6.0
E001,P002,2026-12-30,2.69,4.3,7.2
E002,P003,2026-12-30,5.13,6.4,8.0
E003,P001,2026-12-30,1.6,3.08,4.0
E004,P003,2026-12-30,0.28,0.0,7.2
E005,P002,2026-12-30,0.41,0.05,7.2
E006,P001,2026-12-30,5.65,6.78,8.0
E007,P003,2026-12-30,2.06,2.8,4.0
E008,P003,2026-12-30,0.64,0.23,4.0
E009,P002,2026-12-30,6.83,5.1,7.2
E010,P003,2026-12-30,2.86,2.16,6.0
E001,P001,2026-12-31,0.17,0.0,7.2
E002,P001,2026-12-31,7.7,7.55,8.0
E003,P002,2026-12-31,1.03,0.0,4.0
E004,P001,2026-12-31,0.79,1.43,7.2
E005,P003,2026-12-31,6.1,5.8,7.2
E006,P003,2026-12-31,7.2,7.29,8.0
E007,P003,2026-12-31,2.13,3.36,4.0
E008,P001,2026-12-31,0.8,0.82,4.0
E009,P003,2026-12-31,6.56,6.57,7.2
E010,P002,2026-12-31,5.65,7.11,6.0
